"Date","count","covid_case","covid_trend"
2019-11-30,1553,0,0
2019-12-01,1418,0,0
2019-12-02,3899,0,0
2019-12-03,3931,0,0
2019-12-04,4074,0,0
2019-12-05,4057,0,0
2019-12-06,3794,0,0
2019-12-07,1511,0,0
2019-12-08,1502,0,0
2019-12-09,4169,0,0
2019-12-10,4066,0,0
2019-12-11,4094,0,0
2019-12-12,4229,0,0
2019-12-13,4034,0,0
2019-12-14,1705,0,0
2019-12-15,1589,0,0
2019-12-16,4193,0,0
2019-12-17,4062,0,0
2019-12-18,4092,0,0
2019-12-19,3968,0,0
2019-12-20,4007,0,0
2019-12-21,1679,0,0
2019-12-22,1698,0,0
2019-12-23,4084,0,0
2019-12-24,3807,0,0
2019-12-25,1614,0,0
2019-12-26,3861,0,0
2019-12-27,3691,0,0
2019-12-28,1611,0,0
2019-12-29,1614,0,0
2019-12-30,3467,0,0
2019-12-31,3246,0,0
2020-01-01,1134,0,0
2020-01-02,3530,0,0
2020-01-03,3658,0,0
2020-01-04,1625,0,0
2020-01-05,1626,0,0
2020-01-06,4107,0,0
2020-01-07,3912,0,0
2020-01-08,3907,0,0
2020-01-09,3982,0,0
2020-01-10,3980,0,0
2020-01-11,1655,0,0
2020-01-12,1614,0,0
2020-01-13,4073,0,0
2020-01-14,4106,0,0
2020-01-15,4149,0,0
2020-01-16,3910,0,0
2020-01-17,4035,0,0
2020-01-18,1736,0,0
2020-01-19,1610,0,4
2020-01-20,3999,0,2.66666666666667
2020-01-21,3928,0,2.66666666666667
2020-01-22,3818,0,7.5
2020-01-23,3687,0,16
2020-01-24,1312,1,20
2020-01-25,1225,0,21.4545454545455
2020-01-26,1529,0,22
2020-01-27,1241,0,22.1212121212121
2020-01-28,3731,0,22.4444444444444
2020-01-29,3890,0,23.3333333333333
2020-01-30,3805,3,24.6666666666667
2020-01-31,3713,3,25.5555555555556
2020-02-01,1337,0,25.8787878787879
2020-02-02,1363,1,26
2020-02-03,3576,0,25.6060606060606
2020-02-04,3431,0,24.5555555555556
2020-02-05,3241,2,21.6666666666667
2020-02-06,3119,2,17.3333333333333
2020-02-07,3256,0,14.4444444444444
2020-02-08,1310,0,13.3939393939394
2020-02-09,1319,0,13
2020-02-10,3491,0,13.8787878787879
2020-02-11,3476,0,16.2222222222222
2020-02-12,3454,0,22.6666666666667
2020-02-13,3460,0,32.3333333333333
2020-02-14,3519,0,38.7777777777778
2020-02-15,1478,0,41.1212121212121
2020-02-16,1430,2,42
2020-02-17,3731,0,43.3030303030303
2020-02-18,3699,0,46.7777777777778
2020-02-19,3787,2,56.3333333333333
2020-02-20,3727,5,70.6666666666667
2020-02-21,3316,2,80.2222222222222
2020-02-22,1188,3,83.6969696969697
2020-02-23,824,4,85
2020-02-24,2442,7,83.969696969697
2020-02-25,2042,8,81.2222222222222
2020-02-26,1840,10,73.6666666666667
2020-02-27,1729,7,62.3333333333333
2020-02-28,1699,12,54.7777777777778
2020-02-29,758,8,52.030303030303
2020-03-01,461,9,51
2020-03-02,1822,7,50.8484848484848
2020-03-03,1744,0,50.4444444444444
2020-03-04,1745,5,49.3333333333333
2020-03-05,1754,2,47.6666666666667
2020-03-06,1823,3,46.5555555555556
2020-03-07,879,12,46.1515151515152
2020-03-08,550,10,46
2020-03-09,2173,11,45.8181818181818
2020-03-10,1980,53,45.3333333333333
2020-03-11,2001,19,44
2020-03-12,2085,12,42
2020-03-13,2087,13,40.6666666666667
2020-03-14,902,9,40.1818181818182
2020-03-15,534,6,40
2020-03-16,2196,12,39.9393939393939
2020-03-17,2103,5,39.7777777777778
2020-03-18,2247,12,39.3333333333333
2020-03-19,2085,17,38.6666666666667
2020-03-20,2308,15,38.2222222222222
2020-03-21,1042,10,38.0606060606061
2020-03-22,579,6,38
2020-03-23,2403,4,38.5454545454545
2020-03-24,2322,13,40
2020-03-25,2489,13,44
2020-03-26,2329,12,50
2020-03-27,2424,18,54
2020-03-28,1075,20,55.4545454545455
2020-03-29,564,16,56
2020-03-30,2524,24,57.2121212121212
2020-03-31,2501,24,60.4444444444444
2020-04-01,2439,14,69.3333333333333
2020-04-02,2460,18,82.6666666666667
2020-04-03,2416,22,91.5555555555556
2020-04-04,1055,24,94.7878787878788
2020-04-05,582,11,96
2020-04-06,2677,4,96.1212121212121
2020-04-07,2635,11,96.4444444444444
2020-04-08,2666,12,97.3333333333333
2020-04-09,2788,5,98.6666666666667
2020-04-10,2728,4,99.5555555555556
2020-04-11,1138,3,99.8787878787879
2020-04-12,691,8,100
2020-04-13,2871,2,98.7272727272727
2020-04-14,2855,5,95.3333333333333
2020-04-15,1255,2,86
2020-04-16,2932,2,72
2020-04-17,2694,1,62.6666666666667
2020-04-18,1258,2,59.2727272727273
2020-04-19,724,0,58
2020-04-20,3474,2,56.969696969697
2020-04-21,3016,2,54.2222222222222
2020-04-22,2946,0,46.6666666666667
2020-04-23,2945,0,35.3333333333333
2020-04-24,3072,1,27.7777777777778
2020-04-25,1341,0,25.030303030303
2020-04-26,933,0,24
2020-04-27,3178,4,24.0909090909091
2020-04-28,3294,0,24.3333333333333
2020-04-29,3175,0,25
2020-04-30,1186,1,26
2020-05-01,1708,1,26.6666666666667
2020-05-02,1196,2,26.9090909090909
2020-05-03,1004,0,27
2020-05-04,3072,0,27.0909090909091
2020-05-05,1154,0,27.3333333333333
2020-05-06,3341,0,28
2020-05-07,2999,0,29
2020-05-08,2932,12,29.6666666666667
2020-05-09,1347,14,29.9090909090909
2020-05-10,1025,21,30
2020-05-11,3404,12,29.7575757575758
2020-05-12,3294,11,29.1111111111111
2020-05-13,3335,4,27.3333333333333
2020-05-14,3376,14,24.6666666666667
2020-05-15,3094,5,22.8888888888889
2020-05-16,1354,5,22.2424242424242
2020-05-17,1082,1,22
2020-05-18,3299,6,22.030303030303
2020-05-19,3145,10,22.1111111111111
2020-05-20,3491,4,22.3333333333333
2020-05-21,3529,2,22.6666666666667
2020-05-22,3343,4,22.8888888888889
2020-05-23,1476,6,22.969696969697
2020-05-24,1048,6,23
2020-05-25,3433,9,22.9393939393939
2020-05-26,3548,19,22.7777777777778
2020-05-27,3522,24,22.3333333333333
2020-05-28,3458,20,21.6666666666667
2020-05-29,3341,9,21.2222222222222
2020-05-30,1404,6,21.0606060606061
2020-05-31,1042,1,21
2020-06-01,3280,14,20.9393939393939
2020-06-02,3224,19,20.7777777777778
2020-06-03,3367,14,20.3333333333333
2020-06-04,3363,15,19.6666666666667
2020-06-05,3295,23,19.2222222222222
2020-06-06,1218,27,19.0606060606061
2020-06-07,1046,21,19
2020-06-08,3400,19,18.9393939393939
2020-06-09,3352,12,18.7777777777778
2020-06-10,3405,21,18.3333333333333
2020-06-11,3304,25,17.6666666666667
2020-06-12,3118,29,17.2222222222222
2020-06-13,1389,12,17.0606060606061
2020-06-14,1003,7,17
2020-06-15,3355,12,16.969696969697
2020-06-16,3310,13,16.8888888888889
2020-06-17,3222,25,16.6666666666667
2020-06-18,3349,18,16.3333333333333
2020-06-19,3230,14,16.1111111111111
2020-06-20,1499,17,16.030303030303
2020-06-21,1138,5,16
2020-06-22,3497,6,16.030303030303
2020-06-23,3440,11,16.1111111111111
2020-06-24,3333,9,16.3333333333333
2020-06-25,3358,17,16.6666666666667
2020-06-26,3264,17,16.8888888888889
2020-06-27,1491,14,16.969696969697
2020-06-28,1102,7,17
2020-06-29,3426,7,16.969696969697
2020-06-30,3218,9,16.8888888888889
2020-07-01,3506,13,16.6666666666667
2020-07-02,3445,12,16.3333333333333
2020-07-03,3382,7,16.1111111111111
2020-07-04,1546,16,16.030303030303
2020-07-05,1115,3,16
2020-07-06,3660,3,15.9393939393939
2020-07-07,3575,10,15.7777777777778
2020-07-08,3684,8,15.3333333333333
2020-07-09,3557,8,14.6666666666667
2020-07-10,3494,8,14.2222222222222
2020-07-11,1636,7,14.0606060606061
2020-07-12,1192,13,14
2020-07-13,3469,7,13.969696969697
2020-07-14,3643,6,13.8888888888889
2020-07-15,3650,7,13.6666666666667
2020-07-16,3602,9,13.3333333333333
2020-07-17,3522,6,13.1111111111111
2020-07-18,1601,10,13.030303030303
2020-07-19,940,3,13
2020-07-20,3528,21,12.969696969697
2020-07-21,3753,16,12.8888888888889
2020-07-22,3606,12,12.6666666666667
2020-07-23,3640,21,12.3333333333333
2020-07-24,3580,11,12.1111111111111
2020-07-25,1560,7,12.030303030303
2020-07-26,1242,9,12
2020-07-27,3906,6,12.4545454545455
2020-07-28,4009,9,13.6666666666667
2020-07-29,3795,3,17
2020-07-30,3760,8,22
2020-07-31,3680,2,25.3333333333333
2020-08-01,1477,5,26.5454545454545
2020-08-02,1050,5,27
2020-08-03,3454,9,26.6060606060606
2020-08-04,3646,6,25.5555555555556
2020-08-05,3865,9,22.6666666666667
2020-08-06,3258,9,18.3333333333333
2020-08-07,3654,17,15.4444444444444
2020-08-08,1615,13,14.3939393939394
2020-08-09,946,13,14
2020-08-10,3903,6,14.6969696969697
2020-08-11,3706,15,16.5555555555556
2020-08-12,4054,26,21.6666666666667
2020-08-13,3903,32,29.3333333333333
2020-08-14,3630,74,34.4444444444444
2020-08-15,1221,146,36.3030303030303
2020-08-16,1046,90,37
2020-08-17,1898,132,37
2020-08-18,3629,151,37
2020-08-19,3359,135,37
2020-08-20,3349,126,37
2020-08-21,3155,129,37
2020-08-22,1158,140,37
2020-08-23,669,97,37
2020-08-24,3174,135,36.6969696969697
2020-08-25,3179,111,35.8888888888889
2020-08-26,3080,154,33.6666666666667
2020-08-27,2699,146,30.3333333333333
2020-08-28,2972,125,28.1111111111111
2020-08-29,1117,116,27.3030303030303
2020-08-30,572,94,27
2020-08-31,3041,94,26.8484848484849
2020-09-01,2991,101,26.4444444444444
2020-09-02,2983,69,25.3333333333333
2020-09-03,2821,68,23.6666666666667
2020-09-04,3026,51,22.5555555555556
2020-09-05,1241,63,22.1515151515151
2020-09-06,606,48,22
2020-09-07,2895,67,21.9090909090909
2020-09-08,3227,49,21.6666666666667
2020-09-09,3223,48,21
2020-09-10,3228,63,20
2020-09-11,3138,50,19.3333333333333
2020-09-12,1275,31,19.0909090909091
2020-09-13,707,41,19
2020-09-14,3432,32,18.969696969697
2020-09-15,3603,51,18.8888888888889
2020-09-16,3463,64,18.6666666666667
2020-09-17,3540,46,18.3333333333333
2020-09-18,3571,40,18.1111111111111
2020-09-19,1479,28,18.030303030303
2020-09-20,875,23,18
2020-09-21,3867,21,17.9090909090909
2020-09-22,3828,40,17.6666666666667
2020-09-23,3867,39,17
2020-09-24,3782,57,16
2020-09-25,3686,26,15.3333333333333
2020-09-26,1522,34,15.0909090909091
2020-09-27,935,19,15
2020-09-28,3827,11,14.969696969697
2020-09-29,3478,51,14.8888888888889
2020-09-30,1204,30,14.6666666666667
2020-10-01,1082,11,14.3333333333333
2020-10-02,1070,26,14.1111111111111
2020-10-03,1113,16,14.030303030303
2020-10-04,893,19,14
2020-10-05,3912,15,14
2020-10-06,3812,33,14
2020-10-07,3885,20,14
2020-10-08,3797,22,14
2020-10-09,1555,25,14
2020-10-10,1627,23,14
2020-10-11,982,31,14
2020-10-12,3764,20,13.969696969697
2020-10-13,3777,23,13.8888888888889
2020-10-14,3746,25,13.6666666666667
2020-10-15,3837,18,13.3333333333333
2020-10-16,3666,18,13.1111111111111
2020-10-17,1628,20,13.030303030303
2020-10-18,1232,14,13
2020-10-19,3989,11,12.9393939393939
2020-10-20,3917,17,12.7777777777778
2020-10-21,3848,18,12.3333333333333
2020-10-22,3855,20,11.6666666666667
2020-10-23,3810,22,11.2222222222222
2020-10-24,1651,17,11.0606060606061
2020-10-25,1225,20,11
2020-10-26,4061,24,11.030303030303
2020-10-27,3992,25,11.1111111111111
2020-10-28,3746,36,11.3333333333333
2020-10-29,3869,47,11.6666666666667
2020-10-30,3840,52,11.8888888888889
2020-10-31,1742,45,11.969696969697
2020-11-01,1202,25,12
2020-11-02,4048,22,12.0606060606061
2020-11-03,4054,42,12.2222222222222
2020-11-04,3957,50,12.6666666666667
2020-11-05,4033,40,13.3333333333333
2020-11-06,3759,37,13.7777777777778
2020-11-07,1698,54,13.9393939393939
2020-11-08,1298,46,14
2020-11-09,4020,35,14.3030303030303
2020-11-10,4093,45,15.1111111111111
2020-11-11,4134,53,17.3333333333333
2020-11-12,3976,74,20.6666666666667
2020-11-13,3908,69,22.8888888888889
2020-11-14,1674,85,23.6969696969697
2020-11-15,1347,80,24
2020-11-16,4019,90,24.2727272727273
2020-11-17,3972,92,25
2020-11-18,3892,109,27
2020-11-19,3574,132,30
2020-11-20,3765,156,32
2020-11-21,1533,121,32.7272727272727
2020-11-22,1087,112,33
2020-11-23,3880,133,32.9090909090909
2020-11-24,3788,142,32.6666666666667
2020-11-25,3792,212,32
2020-11-26,3822,204,31
2020-11-27,3568,178,30.3333333333333
2020-11-28,1308,158,30.0909090909091
2020-11-29,884,159,30
2020-11-30,3600,155,30.1515151515151
2020-12-01,3646,193,30.5555555555556
2020-12-02,3660,262,31.6666666666667
2020-12-03,3625,295,33.3333333333333
2020-12-04,3548,235,34.4444444444444
2020-12-05,1306,254,34.8484848484848
2020-12-06,865,244,35
2020-12-07,3501,211,35.2727272727273
2020-12-08,3391,262,36
2020-12-09,3423,249,38
2020-12-10,3453,252,41
2020-12-11,3432,362,43
2020-12-12,1321,399,43.7272727272727
2020-12-13,600,219,44
2020-12-14,3185,251,43.7575757575758
2020-12-15,3127,378,43.1111111111111
2020-12-16,3029,422,41.3333333333333
2020-12-17,3194,398,38.6666666666667
2020-12-18,3262,380,36.8888888888889
2020-12-19,1235,472,36.2424242424242
2020-12-20,688,327,36
2020-12-21,3226,316,35.7272727272727
2020-12-22,3199,375,35
2020-12-23,2777,319,33
2020-12-24,2377,552,30
2020-12-25,861,465,28
2020-12-26,1047,362,27.2727272727273
2020-12-27,574,299,27
2020-12-28,3014,520,26.9090909090909
2020-12-29,3010,387,26.6666666666667
2020-12-30,2768,366,26
2020-12-31,2614,357,25
2021-01-01,719,250,24.3333333333333
2021-01-02,1039,198,24.0909090909091
2021-01-03,540,329,24
2021-01-04,3158,199,24
2021-01-05,3216,263,24
2021-01-06,3174,297,24
2021-01-07,2731,191,24
2021-01-08,2744,188,24
2021-01-09,1190,187,24
2021-01-10,577,141,24
2021-01-11,3366,167,23.7575757575758
2021-01-12,3403,152,23.1111111111111
2021-01-13,3337,134,21.3333333333333
2021-01-14,3508,127,18.6666666666667
2021-01-15,3300,156,16.8888888888889
2021-01-16,1290,145,16.2424242424242
2021-01-17,667,132,16
2021-01-18,3358,101,16
2021-01-19,3492,143,16
2021-01-20,3641,125,16
2021-01-21,3653,115,16
2021-01-22,3529,127,16
2021-01-23,1369,133,16
2021-01-24,847,101,16
2021-01-25,3639,104,15.969696969697
2021-01-26,3725,129,15.8888888888889
2021-01-27,3736,105,15.6666666666667
2021-01-28,3498,112,15.3333333333333
2021-01-29,3457,152,15.1111111111111
2021-01-30,1415,99,15.030303030303
2021-01-31,914,107,15
2021-02-01,3905,128,15
2021-02-02,3859,188,15
2021-02-03,3902,172,15
2021-02-04,3827,126,15
2021-02-05,3904,143,15
2021-02-06,1532,144,15
2021-02-07,958,112,15
2021-02-08,3937,90,15.030303030303
2021-02-09,3920,175,15.1111111111111
2021-02-10,3569,183,15.3333333333333
2021-02-11,1065,158,15.6666666666667
2021-02-12,932,136,15.8888888888889
2021-02-13,1136,152,15.969696969697
2021-02-14,887,150,16
2021-02-15,4097,161,15.8787878787879
2021-02-16,3921,258,15.5555555555556
2021-02-17,3926,185,14.6666666666667
2021-02-18,3985,180,13.3333333333333
2021-02-19,4043,122,12.4444444444444
2021-02-20,1580,130,12.1212121212121
2021-02-21,1156,106,12
2021-02-22,4128,125,12
2021-02-23,4096,144,12
2021-02-24,4086,122,12
2021-02-25,4062,131,12
2021-02-26,3834,131,12
2021-02-27,1515,120,12
2021-02-28,1104,92,12
2021-03-01,1000,122,11.969696969697
2021-03-02,4212,119,11.8888888888889
2021-03-03,4256,118,11.6666666666667
2021-03-04,4155,129,11.3333333333333
2021-03-05,4147,128,11.1111111111111
2021-03-06,1612,132,11.030303030303
2021-03-07,1204,100,11
2021-03-08,4201,102,11
2021-03-09,4282,138,11
2021-03-10,4210,138,11
2021-03-11,4261,140,11
2021-03-12,4150,140,11
2021-03-13,1600,112,11
2021-03-14,1149,109,11
2021-03-15,4221,79,10.969696969697
2021-03-16,4287,120,10.8888888888889
2021-03-17,4275,124,10.6666666666667
2021-03-18,4226,146,10.3333333333333
2021-03-19,4170,115,10.1111111111111
2021-03-20,1589,125,10.030303030303
2021-03-21,1225,109,10
2021-03-22,4267,97,10.030303030303
2021-03-23,4390,137,10.1111111111111
2021-03-24,4332,127,10.3333333333333
2021-03-25,4350,121,10.6666666666667
2021-03-26,4214,127,10.8888888888889
2021-03-27,1566,138,10.969696969697
2021-03-28,1158,107,11
2021-03-29,4346,145,11.0909090909091
2021-03-30,4425,158,11.3333333333333
2021-03-31,4469,199,12
2021-04-01,4427,166,13
2021-04-02,4365,155,13.6666666666667
2021-04-03,1524,149,13.9090909090909
2021-04-04,1347,152,14
2021-04-05,4481,147,14
2021-04-06,4580,198,14
2021-04-07,4321,244,14
2021-04-08,4390,215,14
2021-04-09,4345,201,14
2021-04-10,1757,214,14
2021-04-11,1264,162,14
2021-04-12,4449,158,14
2021-04-13,4416,247,14
2021-04-14,4524,217,14
2021-04-15,4359,216,14
2021-04-16,4216,217,14
2021-04-17,1681,204,14
2021-04-18,1235,137,14
2021-04-19,4408,148,14.030303030303
2021-04-20,4567,218,14.1111111111111
2021-04-21,4386,230,14.3333333333333
2021-04-22,4392,204,14.6666666666667
2021-04-23,4144,253,14.8888888888889
2021-04-24,1754,175,14.969696969697
2021-04-25,1323,154,15
2021-04-26,4443,116,14.9393939393939
2021-04-27,4463,257,14.7777777777778
2021-04-28,4508,227,14.3333333333333
2021-04-29,4360,227,13.6666666666667
2021-04-30,4250,195,13.2222222222222
2021-05-01,1607,182,13.0606060606061
2021-05-02,1245,126,13
2021-05-03,4423,184,13.0606060606061
2021-05-04,4440,238,13.2222222222222
2021-05-05,1494,212,13.6666666666667
2021-05-06,4614,179,14.3333333333333
2021-05-07,4487,242,14.7777777777778
2021-05-08,1698,195,14.9393939393939
2021-05-09,1317,141,15
2021-05-10,4571,163,14.9090909090909
2021-05-11,4677,222,14.6666666666667
2021-05-12,4604,227,14
2021-05-13,4515,231,13
2021-05-14,4430,254,12.3333333333333
2021-05-15,1750,213,12.0909090909091
2021-05-16,1168,195,12
2021-05-17,4424,172,12.030303030303
2021-05-18,4657,249,12.1111111111111
2021-05-19,1707,242,12.3333333333333
2021-05-20,4591,172,12.6666666666667
2021-05-21,4493,208,12.8888888888889
2021-05-22,1884,181,12.969696969697
2021-05-23,1394,139,13
2021-05-24,4699,138,13.030303030303
2021-05-25,4580,261,13.1111111111111
2021-05-26,4672,218,13.3333333333333
2021-05-27,4489,214,13.6666666666667
2021-05-28,4312,194,13.8888888888889
2021-05-29,1776,160,13.969696969697
2021-05-30,1391,130,14
2021-05-31,4536,147,13.9393939393939
2021-06-01,4673,258,13.7777777777778
2021-06-02,4636,215,13.3333333333333
2021-06-03,4499,206,12.6666666666667
2021-06-04,4436,277,12.2222222222222
2021-06-05,1784,179,12.0606060606061
2021-06-06,1285,159,12
2021-06-07,4575,139,12.030303030303
2021-06-08,4624,183,12.1111111111111
2021-06-09,4670,212,12.3333333333333
2021-06-10,4605,204,12.6666666666667
2021-06-11,4455,208,12.8888888888889
2021-06-12,1871,176,12.969696969697
2021-06-13,1371,122,13
2021-06-14,4536,131,13.4545454545455
2021-06-15,4597,201,14.6666666666667
2021-06-16,4592,201,18
2021-06-17,4596,200,23
2021-06-18,4442,197,26.3333333333333
2021-06-19,1862,165,27.5454545454545
2021-06-20,1409,134,28
2021-06-21,4801,131,27.5151515151515
2021-06-22,4598,236,26.2222222222222
2021-06-23,4631,252,22.6666666666667
2021-06-24,4614,269,17.3333333333333
2021-06-25,4400,263,13.7777777777778
2021-06-26,1817,242,12.4848484848485
2021-06-27,1434,185,12
2021-06-28,4556,205,12.6666666666667
2021-06-29,4483,375,14.4444444444444
2021-06-30,4638,333,19.3333333333333
2021-07-01,4642,346,26.6666666666667
2021-07-02,4483,359,31.5555555555556
2021-07-03,1704,289,33.3333333333333
2021-07-04,1252,307,34
2021-07-05,4768,320,34.1212121212121
2021-07-06,4641,582,34.4444444444444
2021-07-07,4476,550,35.3333333333333
2021-07-08,4446,503,36.6666666666667
2021-07-09,4307,509,37.5555555555556
2021-07-10,1635,509,37.8787878787879
2021-07-11,1066,403,38
2021-07-12,4192,417,38.1212121212121
2021-07-13,4049,637,38.4444444444444
2021-07-14,3962,519,39.3333333333333
2021-07-15,3909,568,40.6666666666667
2021-07-16,3852,559,41.5555555555556
2021-07-17,1533,522,41.8787878787879
2021-07-18,798,419,42
2021-07-19,4069,394,41.3939393939394
2021-07-20,4275,604,39.7777777777778
2021-07-21,4112,499,35.3333333333333
2021-07-22,4081,519,28.6666666666667
2021-07-23,4138,465,24.2222222222222
2021-07-24,1577,489,22.6060606060606
2021-07-25,871,341,22
2021-07-26,4156,351,22.030303030303
2021-07-27,4110,573,22.1111111111111
2021-07-28,4046,514,22.3333333333333
2021-07-29,3953,488,22.6666666666667
2021-07-30,3795,475,22.8888888888889
2021-07-31,1554,473,22.969696969697
2021-08-01,880,364,23
2021-08-02,3862,311,23.2424242424242
2021-08-03,3937,486,23.8888888888889
2021-08-04,4085,466,25.6666666666667
2021-08-05,4031,464,28.3333333333333
2021-08-06,3848,503,30.1111111111111
2021-08-07,1609,450,30.7575757575758
2021-08-08,943,413,31
2021-08-09,4440,359,30.8181818181818
2021-08-10,4244,660,30.3333333333333
2021-08-11,4088,526,29
2021-08-12,3997,524,27
2021-08-13,3898,513,25.6666666666667
2021-08-14,1628,488,25.1818181818182
2021-08-15,1047,363,25
2021-08-16,2128,365,24.8181818181818
2021-08-17,4351,509,24.3333333333333
2021-08-18,4060,575,23
2021-08-19,4219,554,21
2021-08-20,4029,525,19.6666666666667
2021-08-21,1497,497,19.1818181818182
2021-08-22,1100,388,19
2021-08-23,4481,436,18.9393939393939
2021-08-24,4210,677,18.7777777777778
2021-08-25,4397,570,18.3333333333333
2021-08-26,4209,556,17.6666666666667
2021-08-27,4127,569,17.2222222222222
2021-08-28,1824,517,17.0606060606061
2021-08-29,1122,442,17
2021-08-30,4336,456,17.1212121212121
2021-08-31,4133,665,17.4444444444444
2021-09-01,4326,558,18.3333333333333
2021-09-02,4374,542,19.6666666666667
2021-09-03,4248,565,20.5555555555556
2021-09-04,1829,508,20.8787878787879
2021-09-05,1179,464,21
2021-09-06,4652,482,20.8484848484848
2021-09-07,4261,670,20.4444444444444
2021-09-08,4420,666,19.3333333333333
2021-09-09,4419,670,17.6666666666667
2021-09-10,4319,659,16.5555555555556
2021-09-11,1850,658,16.1515151515152
2021-09-12,1279,556,16
2021-09-13,4636,539,16.0606060606061
2021-09-14,4344,808,16.2222222222222
2021-09-15,4318,717,16.6666666666667
2021-09-16,4312,746,17.3333333333333
2021-09-17,3951,703,17.7777777777778
2021-09-18,1893,742,17.9393939393939
2021-09-19,1212,583,18
2021-09-20,1251,676,17.969696969697
2021-09-21,1241,644,17.8888888888889
2021-09-22,1283,645,17.6666666666667
2021-09-23,4249,904,17.3333333333333
2021-09-24,4303,1220,17.1111111111111
2021-09-25,1838,926,17.030303030303
2021-09-26,1280,776,17
2021-09-27,4578,840,16.969696969697
2021-09-28,4374,1051,16.8888888888889
2021-09-29,4358,944,16.6666666666667
2021-09-30,4232,913,16.3333333333333
2021-10-01,4303,792,16.1111111111111
2021-10-02,1898,734,16.030303030303
2021-10-03,1263,572,16
2021-10-04,2062,521,15.9090909090909
2021-10-05,4581,690,15.6666666666667
2021-10-06,4293,835,15
2021-10-07,4345,772,14
2021-10-08,4221,711,13.3333333333333
2021-10-09,1602,582,13.0909090909091
2021-10-10,1230,511,13
2021-10-11,2135,482,13
2021-10-12,4659,580,13
2021-10-13,4481,746,13
2021-10-14,4413,681,13
2021-10-15,4327,584,13
2021-10-16,1835,506,13
2021-10-17,1242,355,13
2021-10-18,4393,298,13.0606060606061
2021-10-19,4391,504,13.2222222222222
2021-10-20,4393,506,13.6666666666667
2021-10-21,4370,519,14.3333333333333
2021-10-22,4316,550,14.7777777777778
2021-10-23,1829,518,14.9393939393939
2021-10-24,1356,455,15
2021-10-25,4198,427,15
2021-10-26,4415,729,15
2021-10-27,4443,788,15
2021-10-28,4407,769,15
2021-10-29,4209,705,15
2021-10-30,1778,760,15
2021-10-31,1415,646,15
2021-11-01,4432,599,14.9393939393939
2021-11-02,4495,1002,14.7777777777778
2021-11-03,4455,946,14.3333333333333
2021-11-04,4553,979,13.6666666666667
2021-11-05,4338,915,13.2222222222222
2021-11-06,1747,848,13.0606060606061
2021-11-07,1507,707,13
2021-11-08,4338,661,13
2021-11-09,4498,972,13
2021-11-10,4469,1003,13
2021-11-11,4393,948,13
2021-11-12,4349,1005,13
2021-11-13,1895,977,13
2021-11-14,1388,856,13
2021-11-15,4527,846,13.1212121212121
2021-11-16,4350,1433,13.4444444444444
2021-11-17,4292,1428,14.3333333333333
2021-11-18,4194,1399,15.6666666666667
2021-11-19,4180,1370,16.5555555555556
2021-11-20,1694,1318,16.8787878787879
2021-11-21,1454,1278,17
2021-11-22,4459,1163,17.1212121212121
2021-11-23,4397,1733,17.4444444444444
2021-11-24,4394,1757,18.3333333333333
2021-11-25,4346,1738,19.6666666666667
2021-11-26,4173,1885,20.5555555555556
2021-11-27,1667,1672,20.8787878787879
2021-11-28,1343,1392,21
2021-11-29,4300,1185,21.0606060606061
2021-11-30,4231,2219,21.2222222222222
2021-12-01,4285,2265,21.6666666666667
2021-12-02,4217,2099,22.3333333333333
2021-12-03,4046,2270,22.7777777777778
2021-12-04,1609,2029,22.9393939393939
2021-12-05,1269,1408,23
2021-12-06,4191,2115,23.0606060606061
2021-12-07,4216,2899,23.2222222222222
2021-12-08,4131,2788,23.6666666666667
2021-12-09,4166,2793,24.3333333333333
2021-12-10,3945,2831,24.7777777777778
2021-12-11,1629,2524,24.9393939393939
2021-12-12,1175,2550,25
2021-12-13,4024,2059,24.7272727272727
2021-12-14,4224,3159,24
2021-12-15,4148,3049,22
2021-12-16,4118,2845,19
2021-12-17,3915,2790,17
2021-12-18,1409,2316,16.2727272727273
2021-12-19,1120,1905,16
2021-12-20,4199,1993,16
2021-12-21,4183,2801,16
2021-12-22,4109,2716,16
2021-12-23,3872,2343,16
2021-12-24,3647,2118,16
2021-12-25,1407,1915,16
2021-12-26,1028,1495,16
2021-12-27,3834,1289,15.9393939393939
2021-12-28,4006,1909,15.7777777777778
2021-12-29,3892,1719,15.3333333333333
2021-12-30,3655,1666,14.6666666666667
2021-12-31,3233,1462,14.2222222222222
2022-01-01,1120,1175,14.0606060606061
2022-01-02,1093,989,14
2022-01-03,4213,937,13.969696969697
2022-01-04,4322,1410,13.8888888888889
2022-01-05,4300,1207,13.6666666666667
2022-01-06,4257,1032,13.3333333333333
2022-01-07,4197,989,13.1111111111111
2022-01-08,1686,957,13.030303030303
2022-01-09,1191,779,13
2022-01-10,4300,750,12.969696969697
2022-01-11,4308,1089,12.8888888888889
2022-01-12,4332,973,12.6666666666667
2022-01-13,4284,936,12.3333333333333
2022-01-14,4210,906,12.1111111111111
2022-01-15,1648,917,12.030303030303
2022-01-16,1182,784,12
2022-01-17,4464,757,12.1818181818182
2022-01-18,4396,1224,12.6666666666667
2022-01-19,4178,1361,14
2022-01-20,4481,1549,16
2022-01-21,4257,1583,17.3333333333333
2022-01-22,1709,1691,17.8181818181818
2022-01-23,1287,1677,18
2022-01-24,4478,1722,18.0909090909091
